gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,pass_through_defined,pass_through,balance_comparable,truncated_by_depth,unobserved_funding,seed_reach,seed_payers,in_cycle,reciprocal_neighbors,repeat_routes,fast_out_share,matched_lag_days,max_payers_same_day,burst_share,near_threshold_share,in_avg_kzt,out_avg_kzt,volume_depth_percentile,neighbor_clusters,base_role,structural_neighbors,flags,priority_role,priority_reach,priority_volume,priority_pagerank,priority_patterns,seed_discount
100000004099450100,peripheral,0.5,7,0.38766125,"Колено 3; входящих связей 1, исходящих 0; вход 31,000 KZT. Пороги значимых ролей не достигнуты.",3,False,1,0,31000,0,1,0,0.000294561381454,0,True,0,True,False,False,7,0,False,0,0,0,0,1,1,0,31000,0,0.290874524715,1,peripheral,0,none,0.03,0.1875,0.121718190964,0.0484430604982,0,1
100000004105288100,terminal,0.683333,16,0.63107156,"Колено 1; вход 215,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",1,False,2,0,215000,0,2,0,0.000460307220989,0,True,0,True,False,False,11,1,False,0,0,0,0,1,0.883720930233,0,107500,0,0.690677966102,1,terminal,1,none,0.15,0.224060156295,0.144511403975,0.1125,0,1
100000004107228100,peripheral,0.25,7,0.33496132,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 5,000 KZT. Роль за границей обхода не установлена.",4,False,1,0,5000,0,1,0,0.000287154757296,0,True,0,True,True,False,7,0,False,0,0,0,0,1,1,1,5000,0,0.0236486486486,1,peripheral,0,truncated_depth4,0.03,0.1875,0.100246013331,0.0172153024911,0,1
100000004114962100,terminal,0.627778,5,0.61581781,"Колено 3; вход 165,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",3,False,2,0,165000,0,2,0,0.000706703466433,0,True,0,True,False,False,7,0,False,0,0,0,0,1,0.848484848485,0,82500,0,0.651457541191,2,terminal,1,none,0.15,0.1875,0.141396104318,0.136921708185,0,1
100000004130144100,terminal,0.666667,9,0.40670515,"Колено 1; вход 200,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",1,False,1,0,200000,0,1,0,0.000295431041631,0,True,0,True,False,False,1,1,False,0,0,0,0,1,1,0,200000,0,0.676906779661,1,terminal,1,none,0.15,0.0625,0.143660225347,0.0505449288256,0,1
100000004134060100,terminal,0.542421,2,0.5675512,"Колено 2; вход 88,179 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",2,False,1,0,88179,0,1,0,0.000326195697194,0,True,0,True,False,False,8,0,False,0,0,0,0,1,1,0,88179,0,0.497835497835,1,terminal,0,none,0.15,0.19812031259,0.134021631976,0.085409252669,0,1
100000004135268100,transit,0.584746,41,0.59478743,"Вход 1,239,000 KZT; выход/вход=0.81; сопоставлено за 1–2 дня 30%. Признаки транзита.",1,False,2,3,1239000,1000200,3,4,0.00174090101961,1.18888110832e-06,True,0.807263922518,True,False,False,1,1,True,2,2,0.302663438257,1,1,0.609146123616,0,413000,250050,0.974576271186,1,transit,0,directed_cycle,0.18,0.0625,0.172090222055,0.146863879004,0.0333333333333,1
100000004140487100,distributor,0.5,1,0.66436861,"Переводы 10 получателям; 19 операций; 262,600 KZT. Признаки веерного распределения.",3,False,1,10,24510,262600,1,19,0.000287867103886,0.000325370438573,True,10.713994288,True,False,True,7,0,True,0,7,1,1.59200326397,1,0.452091532862,0.25,24510,13821.0526316,0.75411913815,4,distributor,8,unobserved_funding;fast_temporal_match;directed_cycle,0.24,0.1875,0.147915470812,0.0222864768683,0.0666666666667,1
100000004140994100,peripheral,0.5,6,0.22358482,"Колено 3; входящих связей 1, исходящих 0; вход 18,650 KZT. Пороги значимых ролей не достигнуты.",3,False,1,0,18650,0,1,0,0.000286926922612,0,True,0,True,False,False,1,0,False,0,0,0,0,1,1,0,18650,0,0.157160963245,1,peripheral,1,none,0.03,0.0625,0.115737843104,0.015346975089,0,1
100000004144536100,terminal,0.631111,25,0.49643469,"Колено 1; вход 168,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",1,False,4,0,168000,0,6,0,0.00096200368313,0,True,0,True,False,False,1,1,False,0,1,0,0,2,0.327380952381,0.333333333333,28000,0,0.638771186441,1,terminal,1,none,0.15,0.0625,0.141608173017,0.142326512456,0,1
100000004150593100,distributor,0.516667,3,0.72308492,"Переводы 11 получателям; 16 операций; 871,165 KZT. Признаки веерного распределения.",2,False,1,11,57000,871165,2,16,0.000304955520233,0.000221640978995,True,15.2835964912,True,False,True,7,0,True,0,3,1,1,1,0.619345698233,0.111111111111,28500,54447.8125,0.887445887446,2,distributor,1,unobserved_funding;fast_temporal_match;directed_cycle,0.24,0.1875,0.161725192271,0.0671930604982,0.0666666666667,1
100000004156082100,consolidator,0.5,3,0.83917103,"Вход от 5 плательщиков (seed: 1); 377,366 KZT; исходящих связей 26. Признаки консолидации.",1,False,5,26,377366.11,2319556,7,29,0.000861470446425,0.00204003513941,True,6.14669928892,True,False,True,7,1,True,1,5,0.80920385246,1.02432853469,2,0.32634316977,0.138888888889,53909.4442857,79984.6896552,0.989406779661,2,consolidator,0,unobserved_funding;fast_temporal_match;directed_cycle,0.27,0.1875,0.174279272048,0.140725088968,0.0666666666667,1
100000004158362100,peripheral,0.5,1,0.36074426,"Колено 2; входящих связей 1, исходящих 0; вход 12,000 KZT. Пороги значимых ролей не достигнуты.",2,False,1,0,12000,0,1,0,0.000289811038546,0,True,0,True,False,False,7,0,False,0,0,0,0,1,1,0,12000,0,0.0833333333333,1,peripheral,1,none,0.03,0.1875,0.110548526699,0.0326957295374,0,1
100000004159526100,peripheral,0.5,15,0.55178851,"Колено 1; входящих связей 4, исходящих 4; вход 275,037 KZT. Пороги значимых ролей не достигнуты.",1,False,4,4,275037,68000,4,6,0.000846875056754,9.78845445852e-05,True,0.247239462327,True,False,False,8,1,True,1,2,0.0727174889197,1,2,0.769835323886,0.2,68759.25,11333.3333333,0.766949152542,3,peripheral,3,directed_cycle,0.03,0.19812031259,0.150010127707,0.140324733096,0.0333333333333,1
100000004160650100,distributor,0.5,25,0.63659526,"Переводы 10 получателям; 40 операций; 1,489,827 KZT. Признаки веерного распределения.",2,False,2,10,75100,1489827,4,40,0.000367056677183,5.34996498745e-06,True,19.8379094541,True,False,True,1,0,True,2,7,0.733688415446,1.50816696915,1,0.314327760975,0.204545454545,18775,37245.675,0.926406926407,1,distributor,0,unobserved_funding;fast_temporal_match;directed_cycle,0.24,0.0625,0.167873430639,0.0995551601423,0.0666666666667,1
100000004167082100,peripheral,0.25,17,0.43175012,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 13,300 KZT. Роль за границей обхода не установлена.",4,False,1,0,13300,0,1,0,0.000382725373162,0,True,0,True,True,False,7,0,False,0,0,0,0,1,1,0,13300,0,0.248873873874,1,peripheral,0,truncated_depth4,0.03,0.1875,0.111759017532,0.102491103203,0,1
100000004174835100,peripheral,0.25,0,0.01886077,Seed; 0 связей и 0 KZT в выгрузке. Данных для поведенческой роли недостаточно.,0,True,0,0,0,0,0,0,0.000284037399667,0,False,0,False,False,False,0,0,False,0,0,0,0,0,0,0,0,0,0.123456790123,0,peripheral,0,seed;no_observed_edges,0.03,0,0,0.00143460854093,0,0.6
100000004177936100,peripheral,0.25,7,0.41511551,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 10,000 KZT. Роль за границей обхода не установлена.",4,False,1,0,10000,0,1,0,0.000335130942281,0,True,0,True,True,False,7,0,False,0,0,0,0,1,1,0,10000,0,0.184684684685,1,peripheral,0,truncated_depth4,0.03,0.1875,0.10840287741,0.089212633452,0,1
100000004180097100,peripheral,0.5,19,0.53170557,"Колено 1; входящих связей 3, исходящих 3; вход 104,854 KZT. Пороги значимых ролей не достигнуты.",1,False,3,3,104854,47800,5,7,0.000849807363253,0.000313666465746,True,0.455871974364,True,False,False,7,1,True,2,2,0.047685352967,1,1,0.568959870033,0.666666666667,20970.8,6828.57142857,0.618644067797,2,peripheral,1,directed_cycle,0.03,0.1875,0.140480772751,0.140391459075,0.0333333333333,1
100000004183610100,peripheral,0.5,22,0.50368426,"Колено 3; входящих связей 1, исходящих 1; вход 22,000 KZT. Пороги значимых ролей не достигнуты.",3,False,1,1,22000,915000,1,3,0.000338828418968,1.96165382873e-05,True,41.5909090909,True,False,True,7,0,False,0,1,0.681818181818,2,1,0.747065101387,0,22000,305000,0.936628643853,1,peripheral,0,unobserved_funding;fast_temporal_match,0.03,0.1875,0.161836694228,0.0910142348754,0.0333333333333,1
100000004184158100,terminal,0.670894,11,0.54530552,"Колено 3; вход 203,805 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",3,False,1,0,203805,0,1,0,0.000301973798978,0,True,0,True,False,False,7,0,False,0,0,0,0,1,1,0,203805,0,0.690747782003,1,terminal,1,none,0.15,0.1875,0.143882036859,0.0639234875445,0,1
100000004185681100,peripheral,0.5,1,0.44894558,"Колено 3; входящих связей 1, исходящих 0; вход 10,000 KZT. Пороги значимых ролей не достигнуты.",3,False,1,0,10000,0,1,0,0.000532124123332,0,True,0,True,False,False,7,0,False,0,0,0,0,1,1,0,10000,0,0.0551330798479,1,peripheral,0,none,0.03,0.1875,0.10840287741,0.123042704626,0,1
100000004186824100,terminal,0.946333,3,0.5927537,"Колено 1; вход 451,700 KZT; исходящих связей 1, выход/вход=0.02. Получатель в видимой выборке.",1,False,2,1,451700,7000,7,1,0.000379756334195,2.17961536526e-06,True,0.0154970112907,True,False,False,7,1,False,0,1,0,0,1,0.39038587312,0.25,64528.5714286,7000,0.822033898305,1,terminal,1,none,0.15,0.1875,0.153429861391,0.101823843416,0,1
100000004188160100,coordinator,0.618355,3,0.71561737,Связывает 3 узлов сбора/рассылки; достижим от 7 seed; betweenness=0.00246. Гипотеза структурной координации.,1,False,2,5,87862,133846,5,6,0.000295218339731,0.00246010482665,True,1.52336618789,True,False,True,7,1,True,1,2,0.387152580183,1.31485183443,1,0.370351994515,0.272727272727,17572.4,22307.6666667,0.701271186441,2,peripheral,3,unobserved_funding;directed_cycle,0.3,0.1875,0.144873000699,0.0499110320285,0.0333333333333,1
100000004192107100,peripheral,0.5,4,0.40222231,"Колено 2; входящих связей 1, исходящих 0; вход 25,000 KZT. Пороги значимых ролей не достигнуты.",2,False,1,0,25000,0,1,0,0.000297676027287,0,True,0,True,False,False,8,0,False,0,0,0,0,1,1,0,25000,0,0.214285714286,1,peripheral,0,none,0.03,0.19812031259,0.119186514696,0.054915480427,0,1
100000004192865100,terminal,0.518518,28,0.47167755,"Колено 2; вход 66,666 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",2,False,1,0,66666,0,1,0,0.000552405548684,0,True,0,True,False,False,1,0,False,0,0,0,0,1,1,0,66666,0,0.452380952381,1,terminal,0,none,0.15,0.0625,0.130730036506,0.128447508897,0,1
100000004193835100,peripheral,0.5,3,0.27520402,"Колено 0; входящих связей 1, исходящих 1; вход 47,000 KZT. Пороги значимых ролей не достигнуты.",0,True,1,1,47000,5000,1,1,0.000467132918408,6.67754889174e-06,True,0.106382978723,False,False,False,7,0,False,0,0,0,0,1,1,0.5,47000,5000,0.395061728395,2,peripheral,1,seed,0.03,0.1875,0.127805921854,0.113367437722,0,0.6
100000004200745100,peripheral,0.25,12,0.5086617,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 130,000 KZT. Роль за границей обхода не установлена.",4,False,1,0,130000,0,4,0,0.000597167104659,0,True,0,True,True,False,9,0,False,0,1,0,0,1,0.323076923077,0,32500,0,0.775900900901,1,peripheral,0,truncated_depth4,0.03,0.20762050593,0.138590129463,0.132451067616,0,1
100000004206046100,peripheral,0.5,3,0.33324329,"Колено 1; входящих связей 1, исходящих 0; вход 11,075 KZT. Пороги значимых ролей не достигнуты.",1,False,1,0,11075,0,1,0,0.000285220330403,0,True,0,True,False,False,7,1,False,0,0,0,0,1,1,0,11075,0,0.0296610169492,1,peripheral,1,none,0.03,0.1875,0.109604497246,0.00613879003559,0,1
100000004209339100,peripheral,0.5,16,0.5522991,"Колено 2; входящих связей 1, исходящих 2; вход 138,500 KZT. Пороги значимых ролей не достигнуты.",2,False,1,2,138500,238500,6,11,0.000812685031515,2.1003566247e-05,True,1.72202166065,True,False,True,8,0,True,1,2,0.162454873646,1.57777777778,1,0.17374005305,0.411764705882,23083.3333333,21681.8181818,0.777056277056,1,peripheral,0,unobserved_funding;directed_cycle,0.03,0.19812031259,0.151121252469,0.139724199288,0.0333333333333,1
100000004213658100,peripheral,0.5,8,0.24160853,"Колено 1; входящих связей 1, исходящих 0; вход 25,347 KZT. Пороги значимых ролей не достигнуты.",1,False,1,0,25347,0,1,0,0.000289317384746,0,True,0,True,False,False,1,1,False,0,0,0,0,1,1,0,25347,0,0.199152542373,1,peripheral,1,none,0.03,0.0625,0.119348746468,0.0297597864769,0,1
100000004217419100,peripheral,0.5,7,0.48696296,"Колено 3; входящих связей 2, исходящих 1; вход 118,200 KZT. Пороги значимых ролей не достигнуты.",3,False,2,1,118200,7700,3,1,0.000580544121234,1.94183914359e-05,True,0.0651438240271,True,False,False,7,0,False,0,1,0.0592216582064,2,1,0.696584590945,0.5,39400,7700,0.586818757921,1,peripheral,1,none,0.03,0.1875,0.138212958933,0.13125,0,1
100000004218576100,peripheral,0.5,8,0.24274025,"Колено 1; входящих связей 1, исходящих 0; вход 26,144 KZT. Пороги значимых ролей не достигнуты.",1,False,1,0,26144,0,1,0,0.000289483406292,0,True,0,True,False,False,1,1,False,0,0,0,0,1,1,0,26144,0,0.210805084746,1,peripheral,1,none,0.03,0.0625,0.119713110267,0.0305271352313,0,1
100000004221668100,peripheral,0.5,21,0.44547126,"Колено 2; входящих связей 4, исходящих 3; вход 1,128,300 KZT. Пороги значимых ролей не достигнуты.",2,False,4,3,1128300,731440,8,10,0.0032208906541,4.5573775819e-06,True,0.648267304795,True,False,False,1,0,True,2,4,0.0354515643003,1.45,1,0.701173282287,0.388888888889,141037.5,73144,0.939393939394,2,peripheral,1,directed_cycle,0.03,0.0625,0.16990482714,0.149733096085,0.0333333333333,1
100000004222274100,peripheral,0.25,1,0.456839,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 15,500 KZT. Роль за границей обхода не установлена.",4,False,1,0,15500,0,1,0,0.000542149122236,0,True,0,True,True,False,7,0,False,0,0,0,0,1,1,0,15500,0,0.304054054054,1,peripheral,0,truncated_depth4,0.03,0.1875,0.11356052975,0.125778469751,0,1
100000004225615100,terminal,0.544444,2,0.38913321,"Колено 2; вход 90,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",2,False,1,0,90000,0,2,0,0.00029244979161,0,True,0,True,False,False,1,0,False,0,1,0,0,1,1,0,45000,0,0.505411255411,1,terminal,1,none,0.15,0.0625,0.134262208966,0.0423709964413,0,1
100000004226848100,terminal,0.779851,4,0.60753565,"Колено 1; вход 301,866 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",1,False,1,0,301866,0,1,0,0.000343992838144,0,True,0,True,False,False,10,1,False,0,0,0,0,1,1,0,301866,0,0.754237288136,1,terminal,1,none,0.15,0.216214476165,0.148505333432,0.0928158362989,0,1
100000004232712100,peripheral,0.25,5,0.44756809,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 12,500 KZT. Роль за границей обхода не установлена.",4,False,1,0,12500,0,1,0,0.000526152198919,0,True,0,True,True,False,7,0,False,0,0,0,0,1,1,0,12500,0,0.234234234234,1,peripheral,0,truncated_depth4,0.03,0.1875,0.111028944592,0.119039145907,0,1
100000004235471100,peripheral,0.25,5,0.45360346,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 180,000 KZT. Роль за границей обхода не установлена.",4,False,1,0,180000,0,1,0,0.000346662197437,0,True,0,True,True,False,7,0,False,0,0,0,0,1,1,0,180000,0,0.822072072072,1,peripheral,0,truncated_depth4,0.03,0.1875,0.142420184438,0.0936832740214,0,1
100000004241142100,peripheral,0.25,1,0.45727633,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 27,102 KZT. Роль за границей обхода не установлена.",4,False,1,0,27102,0,1,0,0.000527002778869,0,True,0,True,True,False,7,0,False,0,0,0,0,1,1,0,27102,0,0.452702702703,1,peripheral,0,truncated_depth4,0.03,0.1875,0.120136655194,0.119639679715,0,1
100000004254434100,peripheral,0.5,8,0.26349828,"Колено 1; входящих связей 1, исходящих 0; вход 44,445 KZT. Пороги значимых ролей не достигнуты.",1,False,1,0,44445,0,2,0,0.00029329565259,0,True,0,True,False,False,1,1,False,0,1,0,0,1,1,0,22222.5,0,0.341101694915,1,peripheral,1,none,0.03,0.0625,0.125958241604,0.0450400355872,0,1
100000004257714100,terminal,0.502467,6,0.38185917,"Колено 3; вход 52,220 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",3,False,1,0,52220,0,1,0,0.000292128063912,0,True,0,True,False,False,1,0,False,0,0,0,0,1,1,0,52220,0,0.416983523447,1,terminal,1,none,0.15,0.0625,0.127855610176,0.0415035587189,0,1
100000004260869100,peripheral,0.25,3,0.46609416,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 10,000 KZT. Роль за границей обхода не установлена.",4,False,1,0,10000,0,1,0,0.000836493120047,0,True,0,True,True,False,7,0,False,0,0,0,0,1,1,0,10000,0,0.184684684685,1,peripheral,0,truncated_depth4,0.03,0.1875,0.10840287741,0.140191281139,0,1
100000004261340100,peripheral,0.25,1,0.43783548,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 48,500 KZT. Роль за границей обхода не установлена.",4,False,1,0,48500,0,4,0,0.000345436570014,0,True,0,True,True,False,7,0,False,0,1,0,0,1,0.309278350515,0,12125,0,0.584459459459,1,peripheral,0,truncated_depth4,0.03,0.1875,0.126985835825,0.0933496441281,0,1
100000004263867100,peripheral,0.25,10,0.2268538,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 9,000 KZT. Роль за границей обхода не установлена.",4,False,1,0,9000,0,1,0,0.000288821989175,0,True,0,True,True,False,1,0,False,0,0,0,0,1,1,1,9000,0,0.144144144144,1,peripheral,1,truncated_depth4,0.03,0.0625,0.107162960722,0.0271908362989,0,1
100000004265639100,peripheral,0.25,7,0.45368313,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 10,000 KZT. Роль за границей обхода не установлена.",4,False,1,0,10000,0,1,0,0.00054897533755,0,True,0,True,True,False,7,0,False,0,0,0,0,1,1,0,10000,0,0.184684684685,1,peripheral,0,truncated_depth4,0.03,0.1875,0.10840287741,0.12778024911,0,1
100000004268036100,peripheral,0.25,10,0.20961489,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 5,500 KZT. Роль за границей обхода не установлена.",4,False,1,0,5500,0,1,0,0.000286961315477,0,True,0,True,True,False,1,0,False,0,0,0,0,1,1,1,5500,0,0.0709459459459,1,peripheral,1,truncated_depth4,0.03,0.0625,0.101367558745,0.0157473309609,0,1
100000004269433100,peripheral,0.5,16,0.11865571,"Колено 0; входящих связей 0, исходящих 1; вход 0 KZT. Пороги значимых ролей не достигнуты.",0,True,0,1,0,1372000,0,67,0.000284037399667,0,False,0,False,False,True,0,0,False,0,1,0,0,0,0.163994169096,0.223880597015,0,20477.6119403,0.827160493827,1,peripheral,0,seed;unobserved_funding,0.03,0,0.166324914158,0.00143460854093,0,0.6
100000004272302100,peripheral,0.25,1,0.33664576,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 10,000 KZT. Роль за границей обхода не установлена.",4,False,1,0,10000,0,1,0,0.000286187996276,0,True,0,True,True,False,7,0,False,0,0,0,0,1,1,0,10000,0,0.184684684685,1,peripheral,0,truncated_depth4,0.03,0.1875,0.10840287741,0.0107428825623,0,1
100000004278574100,peripheral,0.5,5,0.34596251,"Колено 3; входящих связей 1, исходящих 1; вход 25,000 KZT. Пороги значимых ролей не достигнуты.",3,False,1,1,25000,12500,1,1,0.000284840917852,1.92202445845e-05,True,0.5,True,False,False,7,0,False,0,0,0,0,1,0.666666666667,0,25000,12500,0.33206590621,1,peripheral,1,none,0.03,0.1875,0.123958505755,0.00450400355872,0,1
100000004285800100,peripheral,0.5,11,0.45465648,"Колено 2; входящих связей 1, исходящих 1; вход 5,000 KZT. Пороги значимых ролей не достигнуты.",2,False,1,1,5000,15000,1,1,0.000342293134198,0,True,3,True,False,True,10,0,False,0,0,0,0,1,0.75,0.5,5000,15000,0.154761904762,1,peripheral,0,unobserved_funding,0.03,0.216214476165,0.116560329835,0.0918816725979,0,1
100000004286573100,peripheral,0.5,12,0.2214066,"Колено 1; входящих связей 1, исходящих 0; вход 16,590 KZT. Пороги значимых ролей не достигнуты.",1,False,1,0,16590,0,1,0,0.000286772635619,0,True,0,True,False,False,1,1,False,0,0,0,0,1,1,0,16590,0,0.0974576271186,1,peripheral,1,none,0.03,0.0625,0.114360340452,0.0145462633452,0,1
100000004291560100,peripheral,0.5,1,0.35737531,"Колено 3; входящих связей 1, исходящих 0; вход 47,190 KZT. Пороги значимых ролей не достигнуты.",3,False,1,0,47190,0,1,0,0.00028667658803,0,True,0,True,False,False,7,0,False,0,0,0,0,1,1,0,47190,0,0.387198986058,1,peripheral,1,none,0.03,0.1875,0.126663570776,0.0132117437722,0,1
100000004291663100,peripheral,0.25,4,0.4088173,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 25,000 KZT. Роль за границей обхода не установлена.",4,False,1,0,25000,0,1,0,0.00030947127822,0,True,0,True,True,False,7,0,False,0,0,0,0,1,1,0,25000,0,0.433558558559,1,peripheral,1,truncated_depth4,0.03,0.1875,0.119186514696,0.0721307829181,0,1
100000004292885100,terminal,0.569667,6,0.41233199,"Колено 3; вход 112,700 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",3,False,1,0,112700,0,1,0,0.000301498484699,0,True,0,True,False,False,1,0,False,0,0,0,0,1,1,0,112700,0,0.564005069708,1,terminal,1,none,0.15,0.0625,0.136909390272,0.0629225978648,0,1
100000004299488100,consolidator,0.55,1,0.84146426,"Вход от 6 плательщиков (seed: 1); 1,749,000 KZT; исходящих связей 2. Признаки консолидации.",1,False,6,2,1749000,344999,22,14,0.00144806463786,2.08054193956e-05,True,0.197255002859,True,False,False,7,1,True,1,7,0.144082332762,1.61904761905,3,0.333811047665,0.111111111111,79500,24642.7857143,0.972457627119,4,consolidator,6,sync_inflow;directed_cycle,0.27,0.1875,0.171301155181,0.145996441281,0.0666666666667,1
100000004315838100,peripheral,0.5,5,0.40973997,"Колено 1; входящих связей 2, исходящих 1; вход 50,000 KZT. Пороги значимых ролей не достигнуты.",1,False,2,1,50000,18000,2,1,0.000289806319593,2.37776221665e-05,True,0.36,True,False,False,10,1,False,0,0,0,0,1,0.367647058824,0,25000,18000,0.451271186441,2,peripheral,2,none,0.03,0.216214476165,0.13096321905,0.0325622775801,0,1
100000004318918100,terminal,0.528444,16,0.5309755,"Колено 1; вход 75,600 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",1,False,1,0,75600,0,1,0,0.000295439629339,0,True,0,True,False,False,8,1,False,0,0,0,0,1,1,0,75600,0,0.485169491525,1,terminal,1,none,0.15,0.19812031259,0.132210170336,0.0506450177936,0,1
100000004321983100,peripheral,0.5,21,0.3371347,"Колено 3; входящих связей 1, исходящих 2; вход 10,840 KZT. Пороги значимых ролей не достигнуты.",3,False,1,2,10840,36200,1,3,0.000324611115235,1.38702795971e-06,True,3.33948339483,True,False,True,1,0,True,0,1,0,0,1,0.637755102041,0.25,10840,12066.6666667,0.384030418251,1,peripheral,0,unobserved_funding;directed_cycle,0.03,0.0625,0.126626100782,0.0846752669039,0.0333333333333,1
100000004325327100,transit,0.903166,1,0.58787306,"Вход 70,817 KZT; выход/вход=0.99; сопоставлено за 1–2 дня 67%. Признаки транзита.",1,False,2,1,70817,70000,3,1,0.000294181739815,3.84404891691e-05,True,0.988463222108,True,False,False,7,1,False,0,1,0.670347515427,2,1,0.497099071845,0.25,23605.6666667,70000,0.601694915254,1,transit,2,fast_temporal_match,0.18,0.1875,0.139530825296,0.0475088967972,0.0333333333333,1
100000004326224100,peripheral,0.25,5,0.46989938,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 60,000 KZT. Роль за границей обхода не установлена.",4,False,1,0,60000,0,1,0,0.000531697262488,0,True,0,True,True,False,7,0,False,0,0,0,0,1,1,0,60000,0,0.638513513514,1,peripheral,0,truncated_depth4,0.03,0.1875,0.129490126369,0.122909252669,0,1
100000004330371100,peripheral,0.5,3,0.54610411,"Колено 1; входящих связей 2, исходящих 2; вход 264,171 KZT. Пороги значимых ролей не достигнуты.",1,False,2,2,264171,90681,12,6,0.00124972330995,0.000334670031993,True,0.343266293424,True,False,False,7,1,True,2,3,0.0189271343183,2,2,0.421866017382,0.277777777778,22014.25,15113.5,0.775423728814,1,peripheral,1,directed_cycle,0.03,0.1875,0.150408673322,0.144862099644,0.0333333333333,1
100000004331458100,terminal,0.722222,40,0.50391552,"Колено 2; вход 250,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",2,False,2,0,250000,0,2,0,0.00131364924936,0,True,0,True,False,False,1,0,False,0,0,0,0,1,0.84,0,125000,0,0.72619047619,1,terminal,0,none,0.15,0.0625,0.146286516129,0.145129003559,0,1
100000004336228100,terminal,0.501563,7,0.51328037,"Колено 3; вход 51,407 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",3,False,1,0,51407,0,2,0,0.000294414209007,0,True,0,True,False,False,7,0,False,0,1,0,0,1,1,0,25703.5,0,0.414448669202,1,terminal,1,none,0.15,0.1875,0.127670934984,0.048109430605,0,1
100000004336312100,transit,0.562462,24,0.71201201,"Вход 90,415 KZT; выход/вход=0.80; сопоставлено за 1–2 дня 23%. Признаки транзита.",2,False,3,2,90415,72650,7,3,0.000691387935058,3.37840381615e-05,True,0.803517115523,True,False,False,7,0,True,1,3,0.23226234585,1,3,0.309692453929,0.3,12916.4285714,24216.6666667,0.634199134199,1,transit,0,sync_inflow;directed_cycle,0.18,0.1875,0.141257264553,0.136588078292,0.0666666666667,1
100000004340038100,peripheral,0.5,17,0.36800679,"Колено 3; входящих связей 1, исходящих 1; вход 9,978 KZT. Пороги значимых ролей не достигнуты.",3,False,1,1,9978,49000,1,1,0.000287703514721,1.92202445845e-05,True,4.91080376829,True,False,True,7,0,False,0,0,0,0,1,0.83081827122,0.5,9978,49000,0.442332065906,1,peripheral,1,unobserved_funding,0.03,0.1875,0.129287927826,0.02121886121,0,1
100000004350094100,peripheral,0.25,11,0.47571958,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 20,000 KZT. Роль за границей обхода не установлена.",4,False,1,0,20000,0,1,0,0.000885857716404,0,True,0,True,True,False,7,0,False,0,0,0,0,1,1,0,20000,0,0.370495495495,1,peripheral,0,truncated_depth4,0.03,0.1875,0.116560329835,0.141659252669,0,1
100000004351795100,coordinator,0.610417,13,0.79910439,Связывает 8 узлов сбора/рассылки; достижим от 7 seed; betweenness=0.00243. Гипотеза структурной координации.,1,False,3,14,118333,1715161,3,37,0.000311769176415,0.00242852160415,True,14.494359139,True,False,True,7,1,True,1,5,1,1.81055157902,1,0.139078720738,0.15,39444.3333333,46355.7027027,0.957627118644,6,distributor,8,unobserved_funding;fast_temporal_match;directed_cycle,0.3,0.1875,0.169737543378,0.0752001779359,0.0666666666667,1
